"blj","blj.l90","blj.u90"
-0.083496287855196,-0.101094345099875,-0.0658982306105169
-0.080044081682191,-0.0967737535810317,-0.0633144097833503
-0.0767193898961493,-0.0928896617371662,-0.0605491180551323
-0.0735184721809574,-0.0888883652132448,-0.0581485791486701
-0.0704376287754205,-0.0850449959484743,-0.0558302616023668
-0.0674732062445654,-0.081354204391904,-0.0535922080972268
-0.0646216025632155,-0.0778107631313515,-0.0514324419950795
-0.0618792715658556,-0.0744095687061131,-0.0493489744255981
-0.0592427268131781,-0.0711456429147875,-0.0473398107115686
-0.0567085449223008,-0.068014133664284,-0.0454029561803177
-0.0542733684044537,-0.0650103154027719,-0.0435364214061355
-0.0519339080509339,-0.0621295891762577,-0.0417382269256101
-0.0496869449053245,-0.0593674823455462,-0.0400064074651028
-0.0475293318573319,-0.0567196479976524,-0.0383390157170114
-0.0454579948911327,-0.0541818640831911,-0.0367341256990742
-0.0434699340188057,-0.0517500323088968,-0.0351898357287146
-0.041562223927257,-0.0494201768122194,-0.0337042710422946
-0.0397320143650165,-0.047188442642872,-0.0322755860871609
-0.037976530293384,-0.045051094074268,-0.0309019665125001
-0.0362930718246261,-0.0430045127660005,-0.0295816308832516
-0.0346790139682562,-0.0410451957968148,-0.0283128321396976
-0.0331318062048817,-0.0391697535859763,-0.0270938588237872
-0.031648971905638,-0.0373749077194632,-0.0259230360918129
-0.0302281076138774,-0.0356574886960582,-0.0247987265316966
-0.0288668822045044,-0.0340144336071415,-0.0237193308018672
-0.0275630359351658,-0.0324427837628159,-0.0226832881075157
