DATE,P.CAN,i.CAN,S.CAN,w.CAN,b.CAN,P.FRA,i.FRA,S.FRA,w.FRA,b.FRA,P.DEU,i.DEU,S.DEU,w.DEU,b.DEU,P.ITA,i.ITA,S.ITA,w.ITA,b.ITA,P.JPN,i.JPN,S.JPN,w.JPN,b.JPN,P.GBR,i.GBR,S.GBR,w.GBR,b.GBR,P.G6,i.G6,S.G6,w.G6,b.G6,P.USA,i.USA,w.USA,b.USA,g.World,l.World
Dec-95,69.37055,5.5,0.732332479,4713.5,7.43,75.88,4.875,0.204185809,738.7,6.75,75.37999,3.8125,0.697107006,2260.69,6.07,67.92152,10.375,0.000631154,9138,10.901,97.4,0.375,0.009682417,19868.15,3.222,67.5,6.4688,1.5535,2371.65,7.59,76.2787960876329,4.65503061831085,0.123654513358672,3626.216368,5.956553765,64.76329,5.5938,615.93,5.71,387,19.04
Jan-96,69.52857,5.1875,0.727643164,5011.1,7.35,75.97,4.375,0.19573302,806.92,6.44,75.56657,3.4219,0.67136623,2470.14,5.89,68.20374,9.8125,0.000629327,9768,10.109,97.3,0.5,0.009350164,20812.74,3.445,67.4,6.2813,1.5096,2421.54,7.55,76.3745681141385,4.36116593432519,0.120086998509068,3873.29619,5.827320415,65.14301,5.3125,636.02,5.65,405.55,18.88
Feb-96,69.60758,5.188,0.728438228,4956.6,7.84,76.26,4.25,0.198314328,820.83,6.59,76.03304,3.297,0.680133306,2473.55,6.2,68.46991,9.938,0.000641643,9467,10.054,97.1,0.938,0.009512938,20125.37,3.831,67.7,6.219,1.532,2434.1,7.9,76.6235349823598,4.39382711959961,0.121737253501841,3845.306748,6.111343982,65.35397,5.188,640.43,5.81,400.65,19.07
Mar-96,69.92362,4.938,0.733406674,4994.3,7.94,76.75,4.078,0.198550581,841.03,6.64,76.03304,3.25,0.677231478,2485.87,6.44,68.73607,9.969,0.00063806,9021,10.241,97.3,0.563,0.009345794,21406.85,3.415,67.9,5.984,1.5262,2431.23,8.2,76.8336942463422,4.22762210033995,0.121143856382927,3889.286332,6.083576111,65.69149,5.25,645.5,6.27,396.35,21.36
Apr-96,70.08164,4.6875,0.734484025,5151.1,8.07,76.84,3.7813,0.193554631,876.97,6.5,76.03304,3.1875,0.653509345,2505.25,6.38,69.00223,9.0625,0.00064,10193,9.921,97.9,0.5625,0.009557488,22041.3,3.787,68.3,6,1.505,2509.01,8.21,77.0521819913625,4.0331171131137,0.119712378078242,4035.208768,6.141818685,65.94463,5.2813,654.17,6.51,391.3,23.57
May-96,70.31867,4.5938,0.729713952,5234.29,7.92,77,3.7813,0.193535901,874.24,6.46,76.12633,3.25,0.655093351,2542.8,6.45,69.26839,9.0938,0.000647668,10237,9.248,98.1,0.5313,0.009260117,21956.19,3.49,68.6,6.0313,1.5495,2475.64,8.23,77.2441863883351,4.0445219461374,0.119685144665768,4048.963558,5.962857483,66.07121,5.2813,669.12,6.74,390.55,21.25
Jun-96,70.31867,4.6875,0.732225232,5044.07,7.98,76.91,3.75,0.194401244,873.32,6.55,76.21962,3.25,0.657462196,2561.39,6.56,69.40147,8.9688,0.000652635,10173,9.068,97.8,0.40625,0.009134088,22530.75,3.564,68.7,5.7656,1.5529,2458.46,8.2,77.2479769624593,3.97363587848037,0.119785150769421,4054.431278,6.018278464,66.1134,5.375,670.63,6.91,382,20.45
Jul-96,70.31867,4.5,0.72743144,4952.97,7.86,76.77,3.6406,0.200120072,828.12,6.44,76.31291,3.25,0.679117148,2473.35,6.48,69.33493,8.6875,0.000657678,9369,8.924,97.7,0.375,0.009365927,20692.83,3.757,68.3,5.75,1.5556,2448.5,8.06,77.1665572706444,3.89661671597557,0.122124667130744,3868.401124,6.012485081,66.23997,5.3438,639.95,6.87,385.3,21.32
Aug-96,70.31867,3.9688,0.730727073,5143.43,7.6,76.62,3.6875,0.197452858,820.55,6.34,76.31291,3.1094,0.675630025,2543.83,6.3,69.40147,8.5156,0.000661594,9178,9.02,97.6,0.4375,0.009199632,20166.9,3.178,68.7,5.7188,1.5612,2546.57,7.96,77.200012687384,3.7978,0.121480872623557,3902.340069,5.738067433,66.36655,5.3125,651.99,6.64,386.45,21.96
Sep-96,70.39768,3.9375,0.734214391,5329.55,7.48,76.85,3.375,0.193535901,868.27,6.23,76.31291,3.0313,0.654878847,2651.85,6.23,69.46801,8.0938,0.000656233,9787,8.702,98,0.40625,0.008956561,21556.4,3.044,69,5.8438,1.5653,2604.77,7.95,77.3600608773082,3.68299921260182,0.119374490188222,4094.742103,5.605986985,66.5775,5.3438,687.31,6.83,379,23.99
Oct-96,70.5557,3.2813,0.745767768,5591.31,6.81,77.05,3.3594,0.195656427,881.05,5.97,76.31291,3.0625,0.660458358,2659.25,6.01,69.53455,7.7031,0.000659674,9356,7.805,98.2,0.5,0.008788118,20466.86,2.673,69.1,6.0625,1.6278,2586.69,7.64,77.4631985968297,3.62673697533335,0.120381318520287,4061.311253,5.2047887,66.78846,5.2188,705.27,6.53,379.5,24.9
Nov-96,70.87174,2.9375,0.741344799,5984.97,6.42,76.98,3.4219,0.191442519,946.3,5.83,76.21962,3.25,0.650321909,2845.52,5.86,69.80071,7.4375,0.000659565,10195,7.136,97.9,0.35938,0.008781173,21020.36,2.599,69.2,6.0625,1.682,2637.6,7.69,77.46649372006,3.60001546914173,0.119876130239137,4296.371753,4.995874696,66.91503,5.4375,757.02,6.2,371.3,23.71
Dec-96,70.87174,3,0.73008688,5927.03,6.77,77.14,3.2813,0.192574334,951.18,5.74,76.49949,3.0625,0.649899266,2888.69,5.79,69.86725,7.375,0.000658328,10332,6.955,98,0.26563,0.008637816,19361.35,2.866,69.4,6.1563,1.7123,2687.35,7.68,77.630935678195,3.51579796561195,0.119693888622865,4268.125544,5.06171338,66.91503,5.4219,740.74,6.3,369.25,25.39
Jan-97,71.02976,3.0313,0.742170105,6140.93,7.07,77.31,3.2188,0.181044628,1028.6,5.68,77.15253,3.0625,0.611172228,3035.15,5.8,70.06687,7.4844,0.000620925,11954,6.683,97.9,0.54688,0.008247423,18330.01,2.628,69.2,6.1563,1.6012,2785.42,7.66,77.8512153749093,3.57529612125085,0.113690939901844,4457.565555,4.972344253,67.12598,5.3906,786.16,6.58,345.5,25.17
Feb-97,71.18778,2.965,0.731528895,6145.98,6.78,77.47,3.265,0.175654312,1066.67,5.46,77.24583,3.08,0.592697961,3259.64,5.55,70.13342,7.37,0.000591961,11487,6.844,97.7,0.4,0.00827609,18557,2.643,69.3,6.0313,1.6287,2823.12,7.29,77.9171891515383,3.52279439962465,0.11164636148615,4575.686563,4.860718897,67.33694,5.37,790.82,6.42,358.6,22.21
Mar-97,71.26679,3.125,0.722804481,5900.37,6.97,77.53,3.25,0.178046826,1057.38,5.65,77.24583,3.1875,0.599592277,3429.05,5.71,70.33303,7.3125,0.000599664,11290,7.49,97.8,0.59375,0.008082768,18003.4,2.599,69.4,6.0938,1.6448,2771.2,7.55,77.9930236186707,3.6065155112569,0.111981661769172,4572.041762,5.019312502,67.50571,5.625,757.12,6.69,348.15,20.99
Apr-97,71.26679,3.1563,0.715768377,6009.9,6.97,77.56,3.3125,0.17130621,1078.88,5.8,77.15253,3.0781,0.577034045,3438.07,5.87,70.39957,6.9843,0.000583873,11931,7.342,99.8,0.54685,0.007872156,19151.12,2.747,69.7,6.2188,1.62,2875.48,7.74,78.3178840529342,3.55640903034345,0.108813339227016,4707.288792,5.12124385,67.59009,5.6093,801.34,6.89,340.15,19.72
May-97,71.3458,3.0625,0.724742716,6406.08,6.95,77.67,3.3125,0.173250173,1058.26,5.69,77.33912,3.125,0.585137507,3547.84,5.76,70.5992,6.8906,0.000590667,11788,6.959,100,0.51565,0.008591065,20068.81,3.015,70,6.4688,1.636,2938.12,7.25,78.5033366469382,3.57798870663561,0.111684209547552,4814.932609,5.112202921,67.5479,5.6093,848.28,6.71,345.6,20.83
Jun-97,71.50382,3.3438,0.724112962,6437.74,6.49,77.65,3.2813,0.170206972,1177.86,5.65,77.43241,3.0625,0.573460259,3785.77,5.72,70.5992,6.7969,0.000588478,12953,6.714,100,0.5,0.008725242,20604.96,2.851,70.1,6.5937,1.665,3017.63,7.24,78.5607640133451,3.58511814591556,0.111238573115023,5096.89272,4.965707563,67.63228,5.5937,885.14,6.49,334.55,19.17
Jul-97,71.50382,3.4063,0.723589001,6851.14,6.11,77.55,3.25,0.161394448,1226.24,5.47,78.08546,3.0938,0.544099244,4438.93,5.56,70.5992,6.8281,0.0005576,14243,6.192,99.6,0.5,0.008448087,20331.43,2.524,70,6.9687,1.6388,3115.51,7.13,78.6652321286121,3.65015782235523,0.10700006746987,5483.512011,4.682055046,67.71666,5.5469,954.29,6.22,326.35,19.63
Aug-97,71.58283,3.375,0.719942405,6611.79,6.38,77.75,3.25,0.164609053,1141.77,5.58,78.17875,3.1563,0.55401662,3906.03,5.66,70.66573,6.7343,0.000565989,13871,6.433,99.7,0.5625,0.008288438,18229.42,2.376,70.3,7.2187,1.6203,3110.94,7.17,78.804691036735,3.70010960169455,0.107505036776857,5081.449057,4.735046795,67.84323,5.5937,899.47,6.3,325.35,19.93
Sep-97,71.58283,3.4375,0.72337963,7044.59,5.99,77.89,3.25,0.168534592,1218.33,5.52,77.99216,3.1406,0.56589893,4167.85,5.59,70.73228,6.6093,0.000579374,15022,5.987,100.4,0.4843,0.008284318,17887.71,2.287,70.5,7.1093,1.6117,3372.47,6.88,78.9140392590815,3.65701291307796,0.108860057149919,5359.820144,4.583715204,68.012,5.5938,947.28,6.21,332.1,19.79
Oct-97,71.58283,3.8593,0.709270161,6945.83,5.8,77.85,3.5781,0.173400381,1126.96,5.59,77.89887,3.5469,0.580720093,3726.69,5.58,70.93189,6.75,0.000591681,14661,5.843,100.7,0.4531,0.008306338,16458.94,2.005,70.6,7.1406,1.6786,3148.53,6.57,78.966154382824,3.88650013254785,0.11094718657629,4973.78261,4.462398384,68.18076,5.5938,914.62,6.03,311.4,21.26
Nov-97,71.50382,4,0.702000702,6623.87,5.78,77.98,3.5,0.16943409,1174.67,5.57,77.89887,3.7031,0.566572238,3949.14,5.56,71.19806,6.0781,0.00057867,15102,5.762,100,0.0781,0.007828401,16636.26,2.124,70.6,7.4375,1.6885,3154.42,6.7,78.9135177702546,3.82187586812171,0.108228310335803,5099.265096,4.481113793,68.13857,5.9063,955.4,5.88,296.8,20.17
Dec-97,71.42481,4.4375,0.699888018,6699.44,5.8,78.02,3.5,0.166140555,1210.73,5.32,78.08546,3.4843,0.555833472,4249.69,5.33,71.19806,6.0156,0.000565291,16341,5.409,99.8,0.2187,0.007665772,15258.74,2.272,70.7,7.4687,1.6427,3286.25,6.43,78.953523453333,3.82373769032722,0.1061208690003,5239.077702,4.382467217,68.05419,6.0625,970.43,5.81,290.2,18.32
Jan-98,71.81985,4.9375,0.686718857,6771.38,5.63,77.78,3.8437,0.162946065,1286.05,5.11,78.08546,3.375,0.546000546,4440.38,5.11,71.39767,6.1875,0.000553765,18658,5.175,99.7,0.5,0.007867821,16628.47,2.109,70.4,7.5313,1.6325,3539.87,6.16,78.9231166503031,3.97815454629594,0.105186839246544,5597.537411,4.186036005,68.18076,5.5313,980.28,5.54,304.85,16.71
Feb-98,71.89886,4.6719,0.702444507,7113.1,5.64,78.07,4.1093,0.164379058,1391.05,5.03,78.27204,3.4531,0.551237528,4709.83,4.99,71.5973,6.0781,0.000559409,19638,5.086,99.6,1.3125,0.007928957,16831.67,2.079,70.6,7.3906,1.6453,3705.61,6.1,79.0780744842926,4.1400,0.10626583952436,5882.647459,4.118520702,68.30733,5.5938,1049.34,5.57,297.4,16.06
Mar-98,71.97787,4.7031,0.705218618,7527.86,5.54,78.2,3.6563,0.1614205,1554.82,4.95,78.17875,3.4375,0.540540541,5102.35,4.9,71.79692,5.5781,0.000548546,24270,4.88,100,0.7344,0.007502438,16527.17,1.901,70.8,7.4688,1.6765,3845.83,6.05,79.196764088792,3.9064,0.104342838648061,6339.720988,3.985878976,68.43391,5.5938,1101.75,5.65,301,15.02
Apr-98,71.89886,4.8125,0.699202909,7702.11,5.64,78.36,3.5,0.166195779,1561.11,4.96,78.27204,3.5625,0.557289345,5107.44,4.9,71.86346,5.3593,0.000564493,21994,4.882,100.2,0.6094,0.007554582,15641.26,1.604,71.2,7.375,1.6727,3857.57,5.88,79.3426451115711,3.86594039159967,0.106162526328953,6222.591343,3.899033015,68.56049,5.625,1111.75,5.64,310.7,15.44
May-98,72.13589,5,0.686294695,7512.55,5.49,78.38,3.625,0.167140231,1637.86,5.01,78.36533,3.4688,0.560538117,5569.08,4.96,71.99654,5.4063,0.000568634,22781,4.916,100.5,0.4219,0.007220217,15670.78,1.604,71.5,7.375,1.6308,3810.35,5.92,79.5080270399366,3.84655701419208,0.105084248377197,6435.572691,3.914057854,68.68706,5.5625,1090.82,5.65,293.6,14.86
Jun-98,72.2149,4.7813,0.679486308,7366.89,5.45,78.44,3.9063,0.165371258,1707.79,4.86,78.45863,3.4687,0.554538901,5897.44,4.8,72.06308,5.1094,0.000562778,22586,4.797,100.1,0.4219,0.007231181,15830.27,1.797,71.4,7.5625,1.6695,3809.7,5.87,79.4892112664034,3.8596,0.104710416408234,6581.45626,3.88917227,68.77144,5.5938,1133.84,5.5,296.3,13.66
Jul-98,72.2149,4.9531,0.661725781,6931.43,5.56,78.18,3.7031,0.167588403,1638.18,4.78,78.7385,3.4687,0.562113547,5873.92,4.68,72.06308,4.9375,0.000568828,23377,4.665,99.5,0.4687,0.006913239,16378.97,1.708,71.2,7.5,1.6349,3739.28,5.92,79.4111360674582,3.82335940405466,0.104044206877832,6542.590995,3.806566833,68.85582,5.5625,1120.67,5.46,288.85,14.08
Aug-98,72.2149,5.9843,0.635122261,5538.1,5.78,78.23,3.4531,0.169090294,1458.77,4.52,78.55192,3.4063,0.568698817,4833.89,4.42,72.12962,5.1563,0.000574383,20027,4.474,99.4,0.8125,0.007097232,14107.89,1.455,71.4,7.5625,1.676,3288.58,5.63,79.3892358496759,3.9652,0.105124420549642,5561.189353,3.603626313,68.9402,5.5625,957.28,5.34,273.4,13.36
Sep-98,72.05688,5.4219,0.65522212,5437.98,5.15,78.2,3.4687,0.178603322,1236.1,4.2,78.36533,3.4375,0.598730691,4474.51,4.06,72.12962,4.8906,0.00060562,17553,4.175,100.2,0.4687,0.00732118,13406.39,0.98,71.7,7.4375,1.6995,3130.58,5.16,79.4755536201643,3.8079,0.109541656372961,5115.495152,3.193224693,69.02458,5.2969,1017.01,4.81,293.85,14.95
Oct-98,72.37292,5.2031,0.648004147,6315.66,5.27,78.16,3.4531,0.179953212,1436.56,4.17,78.27204,3.4219,0.603682463,4671.12,4.06,72.2627,4.5313,0.000609942,19638,4.063,100.9,0.1719,0.008587377,13564.51,1.025,71.7,7.2656,1.6735,3506.46,4.99,79.5954776412076,3.6561,0.112951920390541,5559.579747,3.201307248,69.19335,5.2188,1098.67,4.53,292.3,14.39
Nov-98,72.37292,5.0313,0.656383328,6457.14,5.35,78.11,3.5313,0.175777817,1475.59,4.18,78.27204,3.7343,0.589414122,5022.7,4.12,72.32924,3.8125,0.000595504,21032,3.962,100.8,0.14065,0.008116224,14883.7,1.262,71.8,6.7968,1.6485,3505.8,4.93,79.597317924523,3.58654962081156,0.110164688698289,5864.246806,3.294239203,69.19335,5.5625,1163.63,4.83,294.7,12.85
Dec-98,72.13589,4.9531,0.650406504,6485.94,5.08,78.19,3.25,0.178986934,1561.63,3.91,78.36533,3.25,0.599880024,5002.39,3.86,72.39578,3.2343,0.000604595,23035,3.585,100.4,0.25,0.008843297,13842.17,2.02,72,6.2031,1.6628,3691,4.54,79.5942241663094,3.26053648368217,0.113073320332598,5942.924344,3.352838583,69.15116,5,1229.23,4.65,287.8,11.28
Jan-99,72.29391,4.9375,0.662471017,6765.44,5.08,77.97,3.0937,0.173349778,1686.42,3.77,78.27204,3.0937,0.581389998,5159.96,3.7,72.46232,3.0937,0.000587263,23354,3.332,99.9,0.35935,0.00862069,14499.25,2.1,71.8,5.8906,1.6457,3793.32,4.2,79.4524904476734,3.14886973880037,0.110585101172068,6183.246269,3.278835357,69.31992,4.8906,1279.64,4.72,285.4,12.47
Feb-99,72.37292,4.9687,0.662690524,6302.22,5.37,78.21,3.0625,0.167617694,1592.97,3.93,78.36533,3.0625,0.562165423,4911.81,3.85,72.59541,3.0625,0.000567844,23186,3.415,99.5,0.1719,0.0084246,14367.54,1.995,71.9,5.5,1.6027,3838.99,4.37,79.5026176203342,3.04504311558391,0.107604007260824,5991.479974,3.35202451,69.4043,4.9063,1238.33,5,287.05,12.01
Mar-99,72.68896,4.7813,0.662602703,6624.81,5.23,78.47,2.9688,0.164766898,1672.06,4.13,78.36533,2.9688,0.552604265,4884.2,4.04,72.72849,2.9688,0.000558187,24366,3.566,99.6,0.125,0.008443806,15836.59,1.745,72.3,5.2812,1.614,4010.74,4.6,79.6734135002268,2.9340441700245,0.106691647684792,6243.301695,3.362230239,69.61526,4.8906,1286.37,5.23,279.45,14.66
Apr-99,73.08401,4.7188,0.685965153,7081.97,5.34,78.69,2.5313,0.161047142,1762.22,3.98,78.7385,2.5313,0.540128743,5393.11,3.85,72.9281,2.5313,0.000545585,24501,3.302,100.1,0.10935,0.008373106,16701.53,1.405,72.6,5.2343,1.6085,4178.23,4.54,80.0102955212253,2.66590350552866,0.105439841696609,6631.736457,3.148993131,70.12155,4.8437,1335.18,5.18,286.6,17.34
May-99,73.24203,4.6875,0.679117148,6852.38,5.54,78.7,2.5781,0.158882366,1729.04,4.16,78.7385,2.5781,0.532868399,5069.83,4.01,73.06118,2.5781,0.000538251,23748,3.365,100.1,0.09375,0.008272667,16111.65,1.48,72.8,5.2969,1.602,4000.3,4.83,80.0776896383197,2.69553213068098,0.104224648041613,6365.069643,3.276076152,70.12155,4.875,1301.84,5.54,268.6,17.75
Jun-99,73.40005,4.6875,0.678656261,7010.07,5.63,78.69,2.5781,0.157174937,1842.54,4.47,78.83179,2.5781,0.52714193,5378.52,4.36,73.06118,2.5781,0.000532467,23823,3.769,99.8,0.0625,0.008268563,17529.74,1.835,72.7,5.0156,1.5765,4155.27,5.09,80.0612746535625,2.6512,0.103327862969928,6698.535376,3.602982056,70.12155,5.25,1372.71,5.9,261,17.89
Jul-99,73.55807,4.75,0.663570007,7081.03,5.74,78.48,2.5938,0.163028979,1758.32,4.81,79.20496,2.5938,0.546775538,5101.87,4.68,73.2608,2.5938,0.000552299,22107,4.168,99.4,0.0625,0.008718396,17861.86,1.785,72.4,5.1563,1.6207,4060.12,5.27,80.0766530481949,2.68553184454667,0.106744834340566,6493.947791,3.793417186,70.3325,5.1875,1328.72,5.79,255.6,20.07
Aug-99,73.71609,4.7187,0.66822586,6978.25,5.69,78.61,2.5938,0.161306305,1867.21,5.01,79.11167,2.5938,0.540997939,5270.77,4.88,73.32735,2.5938,0.000546463,23012,4.482,99.7,0.0781,0.009149131,17436.56,1.91,72.6,5.0781,1.6086,4063.91,5.31,80.1713394337149,2.6748,0.107000638993304,6614.442542,3.958427228,70.50127,5.3438,1320.41,5.94,254.8,21.26
Sep-99,73.95312,4.5938,0.680503573,6931.34,5.92,78.74,2.5938,0.162251489,1843.46,5.19,78.92509,2.5938,0.544167949,5149.83,5.04,73.46043,2.5938,0.000549665,23142,4.598,100,0.0781,0.009361543,17605.46,1.71,72.8,5.2968,1.6457,3853.21,5.6,80.2552708775331,2.6926,0.108355733365903,6519.059801,4.003794229,70.8388,5.4063,1282.71,5.92,299,23.88
Oct-99,74.03213,4.6875,0.679347826,7271.3,6.38,78.79,2.8281,0.160345876,1950.56,5.43,78.83179,2.8281,0.537776801,5525.4,5.29,73.72659,2.8281,0.000543209,22729,4.952,100.2,0.04685,0.009588647,17942.08,1.81,72.8,5.3906,1.6425,4016.38,5.78,80.3091651043967,2.84388728811649,0.108048050325327,6795.631819,4.235469289,70.96537,5.3593,1362.93,6.11,299.1,22.64
Nov-99,73.95312,5.375,0.679347826,7592.51,6.12,78.82,3.5,0.153622875,2132.33,5.15,79.01838,3.5,0.515228829,5896.04,5.04,73.85966,3.5,0.000520434,24354,4.73,99.6,0.515625,0.009823183,18558.23,1.83,72.9,5.875,1.5935,4276.96,5.23,80.3058701970813,3.45326100326051,0.105431486882017,7224.021547,4.072689222,71.00757,6.4688,1388.91,6.03,291.35,24.97
Dec-99,74.03213,4.8594,0.692520776,8413.75,6.25,79.17,3.1406,0.15351616,2362.8,5.27,79.29826,3.1406,0.514870924,6958.14,5.15,73.92621,3.1406,0.000520072,28243,4.833,99.3,0.203125,0.009788567,18934.34,1.645,73.1,5.7031,1.615,4460.96,5.36,80.4499803443748,3.11321709789704,0.10571788709554,8008.633991,4.0875179,71.00757,5.75,1469.25,6.28,290.25,26.08
Jan-00,73.87411,5.0625,0.688847558,8535.26,6.36,79.17,3.2969,0.148744506,2310.4,5.66,79.48484,3.2969,0.498867488,6835.6,5.54,74.05929,3.2969,0.000503907,27962,5.187,99.2,0.109375,0.00931706,19539.7,1.71,72.6,5.9688,1.6182,4089.8,5.83,80.4143640404684,3.24151238112204,0.102842367227545,7889.476892,4.338180175,71.21852,5.8594,1394.46,6.66,283.3,27.18
Feb-00,74.34817,5.0781,0.689417442,9411.58,5.98,79.27,3.4219,0.147006587,2516.25,5.62,79.57813,3.4219,0.493038761,7644.55,5.51,74.32545,3.4219,0.000498019,33090,5.258,98.9,0.078125,0.009100837,19959.52,1.835,72.8,6.0938,1.578,4173.66,5.63,80.5306177282281,3.3262350278135,0.101356682731717,8578.014355,4.336586725,71.64043,5.9063,1366.42,6.52,293.65,29.35
Mar-00,74.90124,5.2656,0.687852524,9374.73,5.96,79.64,3.6875,0.145954689,2456.77,5.43,79.57813,3.6875,0.489510847,7599.39,5.33,74.52507,3.6875,0.000494456,30169,5.126,99.1,0.140625,0.009734255,20337.32,1.77,73,6,1.5922,4225.46,5.34,80.7370348972871,3.49662371026836,0.102302057847178,8474.49174,4.214514917,72.2311,6.1406,1498.58,6.26,276.75,29.89
Apr-00,74.66421,5.4531,0.674854906,9527.26,6.03,79.64,3.8906,0.138560912,2553.77,5.33,79.57813,3.8906,0.464713191,7414.68,5.22,74.59161,3.8906,0.000469408,30138,5.059,99.3,0.140625,0.009260974,17973.7,1.76,73.3,6.1094,1.556,4117.56,5.3,80.797061849215,3.64673174095313,0.0978692624223254,8257.145286,4.161926472,72.2733,6.2969,1452.43,5.99,275.05,25.74
May-00,74.98025,5.8438,0.667690459,9552.24,5.94,79.8,4.25,0.142204443,2616.79,5.5,79.48484,4.25,0.476933067,7109.67,5.38,74.85777,4.25,0.000481751,30687,5.405,99.4,0.0625,0.009281604,16332.45,1.655,73.5,6.0625,1.4968,4206.14,5.41,80.9099270574399,3.8700428196983,0.0987461669743765,8088.264547,4.233981127,72.35768,6.5938,1420.6,6.44,272.25,28.78
Jun-00,75.45431,5.75,0.675766996,10195.45,5.9,80,4.3906,0.145512587,2583,5.32,79.85801,4.3906,0.488028101,6898.21,5.19,75.05739,4.3906,0.000492958,30983,5.301,99.2,0.140625,0.009421519,17411.05,1.76,73.6,6.0313,1.513,4233.45,5.21,81.1162184049546,3.95251099210794,0.10061260599119,8163.953715,4.168501495,72.7374,6.625,1454.6,6.1,288.15,31.83
Jul-00,75.69134,5.6875,0.672043011,10352.9,5.83,79.87,4.4219,0.141259259,2602.78,5.4,80.23118,4.4219,0.473763057,7190.37,5.27,75.19047,4.4219,0.000478549,30755,5.448,98.9,0.109375,0.009117433,15727.49,1.675,73.3,6,1.4983,4192.8,5.24,81.1575840029018,3.9541846368701,0.0981201228990861,8114.655524,4.187348308,72.90617,6.5938,1430.83,6.05,276.75,29.77
Aug-00,75.61233,5.7031,0.679347826,11388.82,5.79,80.02,4.6406,0.135344238,2726.41,5.36,80.04459,4.6406,0.453924932,7216.45,5.21,75.25701,4.6406,0.00045851,32311,5.49,99.2,0.390625,0.009375586,16861.26,1.895,73.3,5.9688,1.4515,4462.1,5.32,81.1720761766046,4.1308931174422,0.0958959590388301,8492.221541,4.237778653,72.90617,6.5625,1517.68,5.83,277,31.22
Sep-00,75.92837,5.75,0.663570007,10442.79,5.83,80.43,4.7969,0.134719197,2525.05,5.42,80.23118,4.7969,0.451828635,6798.12,5.26,75.39009,4.7969,0.000456393,30720,5.476,99.1,0.359375,0.009267841,15747.26,1.84,73.8,6.0625,1.4787,4155.92,5.38,81.4074761157231,4.2321293236856,0.0954637010964517,7940.763398,4.245783481,73.28588,6.5938,1436.51,5.8,273.65,33.88
Oct-00,76.08639,5.7656,0.654750213,9593.98,5.79,80.33,4.9531,0.129368236,2541.83,5.36,80.13789,4.9531,0.43388229,7077.44,5.21,75.65625,4.9531,0.000438265,31858,5.396,99.1,0.328125,0.009161704,14539.6,1.815,73.8,5.9375,1.4505,4248.64,5.2,81.415331501157,4.30012303119718,0.0926853933823397,7920.39076,4.199812979,73.41245,6.5781,1429.4,5.74,264.5,33.08
Nov-00,76.32341,5.7656,0.651253663,8941.17,5.63,80.51,4.9531,0.132539176,2360.24,5.29,80.23118,4.9531,0.444517162,6372.33,5.15,75.85587,4.9531,0.000449008,31306,5.344,98.8,0.703125,0.009014694,14648.51,1.615,74,5.8438,1.421,4075.62,5.11,81.5090574557405,4.35894260445211,0.0933924286515762,7486.912447,4.083031652,73.45464,6.5781,1314.95,5.72,269.1,34.4
Dec-00,76.40242,5.6719,0.666888963,8933.68,5.59,80.47,4.9063,0.143119137,2364.72,5.04,80.88422,4.9063,0.480000818,6433.61,4.89,75.92242,4.9063,0.00048485,29681,4.941,98.9,0.5,0.008745081,13785.69,1.64,74,5.8906,1.4955,4112.48,4.95,81.7297585494365,4.29060805755215,0.0980072262938611,7386.919076,3.923056243,73.41245,6.5156,1320.28,5.24,274.45,28.46
1-Jan,76.08639,5.4688,0.666888963,9287.66,5.71,80.13,4.7813,0.141899545,2361.65,4.94,80.60434,4.7813,0.475910483,6795.14,4.8,76.25511,4.7813,0.000480718,30018,4.79,98.9,0.390625,0.008591803,13843.55,1.5,73.5,5.7813,1.4613,4148.74,4.94,81.5243534030835,4.16315172506276,0.0968927132895836,7559.584402,3.827769916,73.87656,5.5,1366.02,5.16,264.5,29.58
1-Feb,76.48143,5.125,0.652741514,8103.76,5.63,80.35,4.7969,0.140436035,2149.79,4.93,81.0708,4.7969,0.471002081,6208.24,4.78,76.52128,4.7969,0.00047576,27155,4.811,98.6,0.359375,0.008526603,12883.54,1.3,73.7,5.6719,1.4433,3941.69,4.95,81.760806467066,4.11759415863989,0.095810324439645,6924.255746,3.748813719,74.1719,5.2813,1239.95,5.1,266.7,29.61
1-Mar,76.71846,4.8906,0.633552965,7642.72,5.74,80.71,4.6875,0.134063666,2112.24,4.84,81.0708,4.6875,0.44963008,5829.95,4.67,76.58781,4.6875,0.000454172,26520,4.7,98.4,0.09375,0.007965589,12999.7,1.27,73.9,5.5781,1.419,3731.77,4.82,81.8533398220214,3.96825045443723,0.0916248518086962,6679.357428,3.689643769,74.34066,5.0313,1160.33,4.89,257.7,27.24
1-Apr,77.27153,4.625,0.651041667,7946.33,5.94,81.1,4.8281,0.135283258,2287.56,5,81.44397,4.8281,0.453720415,6264.51,4.83,76.92052,4.8281,0.000458304,27758,4.791,98.6,0.078125,0.008092579,13934.32,1.29,74.4,5.3906,1.4306,3936.27,5.03,82.2373812099125,3.99404053205148,0.0927274914969595,7118.154939,3.798626625,74.63599,4.3906,1249.47,5.14,263.15,27.41
